prix_million_Ar,superficie_m2,nb_chambres,nb_etages,localisation,acces_route,eau_electricite,type_connexion,parking,type_sol,etat_maison,annee_construction
217,73.0,5,2,urbain,True,True,aucune,False,ciment,bon,2018
226,120.0,2,1,periurbain,True,False,starlink,True,brut,neuf,1991
459,244.0,4,1,periurbain,True,True,fibre,True,brut,neuf,2022
196,138.0,4,1,periurbain,False,True,aucune,True,ciment,bon,1992
84,106.0,2,1,rural,True,True,fibre,True,carrelage,bon,2000
204,218.0,5,2,periurbain,True,False,aucune,False,carrelage,a_renover,2012
233,199.0,2,2,periurbain,False,False,fibre,True,brut,bon,2015
241,219.0,1,2,periurbain,False,False,fibre,False,ciment,bon,2017
406,241.0,1,2,urbain,True,True,fibre,True,ciment,bon,2006
275,126.0,4,1,periurbain,False,True,aucune,True,ciment,neuf,1998
221,79.0,5,2,periurbain,False,False,aucune,True,carrelage,neuf,1998
151,72.0,5,2,urbain,False,False,fibre,True,carrelage,a_renover,2019
275,214.0,4,1,periurbain,True,True,starlink,True,carrelage,bon,2001
276,215.0,4,2,periurbain,False,True,starlink,False,ciment,bon,1990
178,215.0,5,2,rural,False,False,aucune,False,ciment,bon,2021
134,146.0,3,1,periurbain,True,True,fibre,False,ciment,a_renover,2003
188,244.0,4,1,rural,False,True,fibre,False,ciment,bon,1999
370,212.0,2,1,periurbain,False,False,aucune,False,carrelage,neuf,1995
280,232.0,3,1,periurbain,False,False,starlink,True,ciment,bon,2004
363,177.0,4,1,urbain,False,False,starlink,False,ciment,bon,2017
130,110.0,2,1,rural,True,False,aucune,False,ciment,neuf,1999
246,145.0,1,1,periurbain,False,True,starlink,True,brut,neuf,2004
267,244.0,1,2,periurbain,True,True,aucune,True,ciment,bon,1992
340,168.0,4,2,periurbain,False,True,fibre,False,ciment,neuf,2013
83,161.0,2,1,rural,True,True,starlink,True,brut,a_renover,2009
151,120.0,3,1,rural,True,True,starlink,True,brut,neuf,2002
166,91.0,1,2,urbain,False,False,aucune,False,ciment,bon,2011
82,65.0,5,1,rural,True,False,starlink,False,brut,bon,1999
127,136.0,5,2,rural,True,True,starlink,True,carrelage,bon,2004
313,242.0,3,2,urbain,True,False,fibre,True,brut,a_renover,1997
289,228.0,4,2,periurbain,False,True,aucune,False,ciment,bon,1990
129,152.0,2,2,periurbain,False,True,aucune,False,carrelage,a_renover,2008
199,249.0,2,2,periurbain,True,False,starlink,True,brut,a_renover,2009
137,85.0,3,1,urbain,True,False,aucune,True,carrelage,a_renover,1991
208,80.0,4,2,urbain,False,True,fibre,True,ciment,bon,2007
233,137.0,1,1,periurbain,False,True,aucune,True,carrelage,neuf,2012
223,244.0,5,2,periurbain,True,True,fibre,True,ciment,a_renover,2002
273,222.0,5,2,rural,False,False,starlink,True,ciment,neuf,1991
207,178.0,3,2,rural,False,True,fibre,True,carrelage,neuf,1990
275,233.0,1,1,urbain,True,False,starlink,True,brut,a_renover,2018
41,67.0,2,2,rural,True,True,aucune,True,carrelage,a_renover,2016
224,183.0,4,2,rural,False,True,aucune,True,carrelage,neuf,1990
58,66.0,2,1,rural,True,True,fibre,False,ciment,bon,2000
402,195.0,5,1,periurbain,True,True,fibre,False,carrelage,neuf,2012
156,194.0,4,2,rural,True,False,fibre,True,carrelage,bon,2003
123,103.0,2,2,rural,True,True,starlink,False,carrelage,neuf,2006
155,87.0,5,2,periurbain,True,True,aucune,True,brut,bon,2010
103,95.0,1,2,rural,False,True,aucune,False,brut,neuf,1997
65,95.0,4,2,rural,False,False,aucune,True,ciment,a_renover,2011
582,205.0,3,1,urbain,True,False,starlink,True,ciment,neuf,2009
291,174.0,1,1,periurbain,True,True,starlink,False,brut,neuf,1996
90,116.0,2,1,rural,False,False,fibre,True,carrelage,bon,1998
233,72.0,2,2,urbain,False,True,fibre,False,carrelage,neuf,2023
247,200.0,3,2,periurbain,False,False,aucune,False,ciment,bon,2019
316,94.0,3,2,urbain,True,False,starlink,False,carrelage,neuf,1990
265,174.0,5,2,urbain,False,True,aucune,False,brut,a_renover,2007
95,74.0,2,2,rural,False,False,fibre,True,brut,neuf,2011
109,85.0,1,2,urbain,True,True,starlink,True,carrelage,a_renover,2004
95,187.0,2,2,rural,False,False,starlink,False,carrelage,a_renover,2020
162,55.0,1,2,urbain,True,True,aucune,True,ciment,neuf,1999
87,95.0,2,1,periurbain,True,False,fibre,True,ciment,a_renover,2002
79,126.0,4,2,rural,False,False,aucune,False,brut,a_renover,1995
160,238.0,1,2,rural,True,False,aucune,False,ciment,bon,2002
104,130.0,1,2,periurbain,False,False,fibre,False,carrelage,a_renover,1993
406,204.0,4,2,urbain,True,False,aucune,True,carrelage,bon,2010
132,144.0,5,1,rural,False,False,aucune,True,ciment,bon,2000
119,138.0,2,2,periurbain,True,True,starlink,True,brut,a_renover,2008
424,209.0,5,2,periurbain,True,False,fibre,True,brut,neuf,1991
93,108.0,3,2,rural,False,False,starlink,True,carrelage,bon,1993
520,204.0,1,2,urbain,False,False,aucune,False,carrelage,neuf,1991
223,207.0,2,1,rural,True,True,starlink,True,carrelage,neuf,2016
199,170.0,3,1,rural,True,True,aucune,False,brut,neuf,1992
334,171.0,3,2,urbain,False,False,starlink,False,brut,bon,1998
113,96.0,1,2,periurbain,True,True,aucune,False,brut,bon,2003
228,191.0,1,1,urbain,True,False,fibre,False,brut,a_renover,1994
564,185.0,4,1,urbain,True,False,starlink,False,brut,neuf,2015
233,174.0,4,1,periurbain,False,True,starlink,True,carrelage,bon,2015
225,107.0,3,1,periurbain,False,False,aucune,False,carrelage,neuf,2001
100,94.0,5,1,rural,True,False,fibre,False,brut,bon,1999
486,140.0,5,1,urbain,False,True,aucune,False,brut,neuf,2005
608,216.0,3,1,urbain,True,True,aucune,False,carrelage,neuf,2013
247,146.0,1,2,periurbain,False,False,aucune,True,carrelage,neuf,2023
248,159.0,5,1,urbain,False,True,aucune,True,carrelage,a_renover,2003
338,186.0,2,2,urbain,False,True,starlink,True,ciment,bon,1992
147,106.0,2,2,urbain,False,False,starlink,True,ciment,a_renover,2013
90,150.0,4,2,rural,False,False,fibre,True,brut,a_renover,2009
364,114.0,3,2,urbain,False,False,aucune,False,brut,neuf,1992
244,229.0,2,2,rural,False,False,fibre,False,ciment,neuf,2004
80,142.0,3,2,rural,True,True,starlink,True,carrelage,a_renover,1992
211,157.0,5,1,rural,False,False,fibre,True,ciment,neuf,2014
123,81.0,3,2,periurbain,False,True,fibre,False,ciment,bon,2022
171,127.0,3,1,periurbain,True,False,aucune,True,carrelage,bon,2018
204,93.0,3,1,periurbain,False,False,fibre,True,brut,neuf,1990
206,152.0,5,1,rural,False,True,starlink,True,ciment,neuf,2004
198,127.0,4,2,urbain,False,False,aucune,False,brut,a_renover,2018
254,138.0,2,2,periurbain,True,False,fibre,False,brut,neuf,2016
401,117.0,4,2,urbain,True,True,starlink,True,ciment,neuf,2016
288,214.0,5,2,periurbain,False,True,aucune,True,ciment,bon,2000
470,171.0,2,1,urbain,True,False,aucune,False,carrelage,neuf,2016
99,92.0,5,2,rural,False,True,starlink,True,ciment,bon,2018
230,215.0,2,2,rural,True,True,aucune,True,ciment,neuf,2004
191,174.0,2,2,rural,False,False,starlink,False,ciment,neuf,2002
75,105.0,5,1,rural,True,True,aucune,True,brut,a_renover,2022
152,212.0,2,1,rural,False,True,aucune,False,ciment,bon,2014
89,76.0,5,1,rural,True,False,starlink,False,brut,bon,2002
196,110.0,1,2,urbain,False,True,starlink,True,carrelage,bon,2019
390,194.0,4,2,urbain,True,True,starlink,False,carrelage,bon,2006
157,190.0,2,1,periurbain,False,True,fibre,False,brut,a_renover,2011
285,158.0,2,2,periurbain,False,False,aucune,True,carrelage,neuf,2009
119,139.0,2,1,periurbain,False,True,starlink,True,brut,a_renover,2020
364,221.0,1,2,periurbain,True,True,fibre,True,ciment,neuf,1998
251,204.0,3,1,periurbain,True,True,starlink,True,brut,bon,2010
150,222.0,1,1,rural,True,False,starlink,False,brut,bon,2020
109,194.0,4,1,rural,False,True,aucune,True,brut,a_renover,2012
261,188.0,5,1,periurbain,False,True,starlink,True,brut,bon,2021
394,209.0,3,2,urbain,False,True,fibre,False,carrelage,bon,2016
411,232.0,2,1,urbain,False,False,fibre,True,brut,bon,2023
137,151.0,3,1,periurbain,True,True,aucune,True,carrelage,a_renover,2008
406,210.0,4,2,periurbain,False,False,fibre,False,ciment,neuf,1991
96,73.0,1,1,urbain,False,True,fibre,True,ciment,a_renover,1990
118,73.0,4,1,rural,True,True,fibre,False,brut,neuf,1996
319,142.0,5,2,periurbain,True,False,fibre,True,brut,neuf,1998
154,98.0,4,1,periurbain,False,False,aucune,False,brut,bon,2006
201,117.0,5,2,urbain,False,True,fibre,True,carrelage,a_renover,2000
159,140.0,1,1,periurbain,True,True,starlink,True,brut,bon,2011
117,50.0,5,1,periurbain,False,False,fibre,False,ciment,bon,2023
310,156.0,3,2,urbain,True,False,starlink,True,brut,bon,2016
193,122.0,4,1,urbain,True,True,starlink,False,brut,a_renover,2006
221,88.0,4,2,urbain,False,True,fibre,True,ciment,bon,1990
288,227.0,4,1,periurbain,True,True,starlink,False,ciment,bon,2021
157,128.0,1,2,urbain,True,False,aucune,False,ciment,a_renover,2011
287,194.0,5,1,urbain,False,True,aucune,True,brut,a_renover,2019
128,163.0,1,2,periurbain,True,False,aucune,True,brut,a_renover,2023
221,180.0,4,2,rural,True,False,aucune,False,ciment,neuf,2004
458,236.0,4,1,urbain,True,False,starlink,False,carrelage,bon,2000
382,214.0,2,2,urbain,False,True,fibre,True,carrelage,bon,2022
90,81.0,1,2,rural,False,False,aucune,True,ciment,neuf,2009
118,55.0,4,1,urbain,True,False,fibre,True,brut,a_renover,2013
203,77.0,4,1,urbain,False,False,fibre,True,brut,bon,2013
226,167.0,4,1,periurbain,False,True,starlink,False,carrelage,bon,2000
144,188.0,3,2,rural,False,True,starlink,False,carrelage,bon,2005
462,246.0,4,1,periurbain,True,False,fibre,True,brut,neuf,2014
118,238.0,2,2,rural,True,True,fibre,False,brut,a_renover,1992
126,160.0,1,2,periurbain,True,True,aucune,False,carrelage,a_renover,2003
306,211.0,5,1,urbain,True,True,starlink,False,brut,a_renover,2019
208,161.0,2,1,urbain,True,True,starlink,False,ciment,a_renover,1993
94,104.0,2,2,periurbain,True,False,starlink,True,ciment,a_renover,2006
264,107.0,5,2,periurbain,False,False,aucune,True,brut,neuf,2002
61,59.0,2,1,periurbain,True,False,aucune,True,brut,a_renover,2009
565,223.0,1,1,urbain,True,True,starlink,True,carrelage,neuf,2022
204,175.0,3,2,rural,False,True,fibre,False,brut,neuf,2000
158,51.0,4,1,periurbain,False,True,aucune,True,carrelage,neuf,2013
164,218.0,3,2,rural,True,False,aucune,False,carrelage,bon,1992
354,135.0,1,2,urbain,False,True,fibre,True,brut,neuf,1990
373,183.0,4,1,urbain,False,False,aucune,True,carrelage,bon,2023
160,170.0,4,2,periurbain,False,True,aucune,False,carrelage,a_renover,1999
122,117.0,4,1,periurbain,False,True,aucune,True,ciment,a_renover,2023
159,117.0,2,1,urbain,False,True,fibre,False,carrelage,a_renover,2023
599,212.0,3,2,urbain,False,True,starlink,True,carrelage,neuf,1999
157,138.0,1,2,periurbain,False,True,aucune,False,carrelage,bon,1995
85,177.0,1,1,rural,False,True,aucune,True,ciment,a_renover,1992
386,235.0,1,1,periurbain,False,False,fibre,False,carrelage,neuf,2013
110,184.0,5,2,rural,True,True,aucune,True,ciment,a_renover,2005
396,210.0,3,2,urbain,False,False,fibre,False,ciment,bon,2012
98,50.0,3,1,urbain,False,True,fibre,True,carrelage,a_renover,1996
407,107.0,5,2,urbain,True,False,fibre,True,ciment,neuf,2007
334,159.0,4,2,urbain,False,True,fibre,True,ciment,bon,1996
604,189.0,5,1,urbain,False,False,aucune,True,carrelage,neuf,2010
167,82.0,2,2,periurbain,True,True,starlink,False,brut,neuf,2007
67,111.0,3,2,rural,True,True,fibre,False,ciment,a_renover,1996
213,243.0,4,1,periurbain,True,False,starlink,False,ciment,a_renover,2009
270,131.0,3,1,urbain,True,True,starlink,True,ciment,bon,1991
123,237.0,3,1,rural,False,True,starlink,False,ciment,a_renover,2012
248,196.0,5,2,rural,False,False,starlink,True,carrelage,neuf,2021
167,124.0,4,2,rural,True,False,aucune,False,carrelage,neuf,1994
305,222.0,4,2,urbain,False,True,aucune,True,carrelage,a_renover,2014
356,111.0,3,2,urbain,True,False,fibre,True,brut,neuf,1997
229,109.0,3,1,periurbain,True,False,aucune,False,carrelage,neuf,1999
118,159.0,2,1,rural,True,True,starlink,False,carrelage,bon,1996
324,227.0,5,2,urbain,False,False,starlink,True,brut,a_renover,2023
115,244.0,1,2,rural,False,False,starlink,False,ciment,a_renover,1993
34,51.0,2,2,rural,True,True,fibre,True,brut,a_renover,2016
565,173.0,5,1,urbain,True,True,fibre,False,ciment,neuf,2006
164,133.0,2,2,periurbain,True,False,starlink,False,ciment,bon,1999
503,147.0,5,2,urbain,True,False,starlink,False,carrelage,neuf,2002
136,50.0,3,2,periurbain,False,True,fibre,True,carrelage,neuf,2022
385,209.0,3,2,periurbain,False,True,fibre,False,ciment,neuf,2015
109,112.0,3,1,periurbain,True,True,starlink,True,brut,a_renover,2013
193,240.0,2,1,periurbain,False,True,fibre,True,carrelage,a_renover,1999
206,245.0,3,2,periurbain,False,False,fibre,True,carrelage,a_renover,2008
206,159.0,2,2,urbain,True,True,starlink,True,brut,a_renover,2022
144,67.0,2,1,periurbain,False,True,starlink,False,carrelage,neuf,1994
207,191.0,2,1,rural,True,True,starlink,True,ciment,neuf,2010
160,116.0,3,2,periurbain,True,False,starlink,False,ciment,bon,1997
198,222.0,4,2,periurbain,False,False,fibre,True,carrelage,a_renover,1991
618,195.0,5,2,urbain,True,True,aucune,False,brut,neuf,2021
157,90.0,4,2,urbain,False,True,aucune,False,ciment,a_renover,1997
84,68.0,1,1,periurbain,False,False,aucune,True,brut,bon,2018
82,120.0,5,2,rural,True,True,aucune,True,ciment,a_renover,2021
231,82.0,5,1,urbain,False,True,aucune,True,carrelage,bon,2023
173,225.0,1,1,periurbain,False,True,fibre,True,ciment,a_renover,2004
64,63.0,3,1,rural,True,True,fibre,True,brut,bon,2000
194,152.0,4,2,rural,True,True,fibre,True,brut,neuf,2008
158,140.0,2,2,rural,False,False,starlink,True,ciment,neuf,2004
284,223.0,4,2,periurbain,False,False,aucune,False,carrelage,bon,1996
206,104.0,2,1,urbain,False,False,aucune,False,brut,bon,1991
250,123.0,3,2,periurbain,False,True,fibre,True,ciment,neuf,2008
251,212.0,1,1,urbain,True,True,fibre,True,carrelage,a_renover,1997
170,84.0,2,2,periurbain,False,True,fibre,False,ciment,neuf,2022
270,204.0,3,2,urbain,False,True,starlink,False,ciment,a_renover,2004
89,186.0,1,1,rural,False,False,aucune,False,carrelage,a_renover,1993
199,140.0,3,1,urbain,False,False,aucune,True,brut,a_renover,2000
203,156.0,2,1,urbain,True,True,fibre,True,brut,a_renover,2006
143,75.0,5,2,periurbain,False,False,starlink,False,ciment,bon,2006
188,105.0,1,2,urbain,True,True,aucune,False,carrelage,bon,2013
61,98.0,3,1,rural,False,False,aucune,True,carrelage,a_renover,2019
94,92.0,3,2,periurbain,False,True,fibre,True,ciment,a_renover,2022
623,222.0,3,2,urbain,False,False,aucune,True,ciment,neuf,1992
182,76.0,3,1,urbain,True,False,fibre,True,brut,bon,2000
130,116.0,5,1,periurbain,True,True,starlink,True,ciment,a_renover,1997
174,96.0,1,1,urbain,True,True,aucune,False,ciment,bon,2005
91,153.0,4,2,rural,False,False,starlink,True,brut,a_renover,1990
96,75.0,2,2,rural,False,True,aucune,True,carrelage,neuf,1995
64,63.0,2,1,periurbain,True,True,starlink,True,brut,a_renover,2000
59,54.0,3,2,rural,True,True,aucune,False,ciment,bon,2003
138,61.0,2,2,urbain,True,True,aucune,False,ciment,bon,1997
91,190.0,1,2,rural,True,True,aucune,True,brut,a_renover,1995
223,244.0,5,2,periurbain,False,False,starlink,True,carrelage,a_renover,2019
394,234.0,1,2,urbain,False,False,starlink,True,brut,bon,2010
251,162.0,5,1,urbain,True,True,fibre,True,brut,a_renover,2023
73,102.0,1,2,rural,True,True,fibre,False,carrelage,bon,2012
193,83.0,3,2,urbain,True,False,fibre,True,ciment,bon,2016
382,189.0,4,2,urbain,True,True,starlink,True,brut,bon,2021
200,146.0,5,1,rural,True,False,starlink,False,ciment,neuf,1997
43,83.0,1,2,rural,False,True,aucune,True,ciment,a_renover,2007
109,206.0,3,1,rural,False,True,fibre,False,carrelage,a_renover,2014
189,93.0,2,1,urbain,True,True,fibre,False,carrelage,bon,1994
348,155.0,5,2,urbain,False,True,fibre,True,ciment,bon,2020
97,192.0,2,2,rural,False,False,aucune,False,ciment,a_renover,2012
177,230.0,1,1,periurbain,True,True,aucune,False,brut,a_renover,2013
232,211.0,1,2,periurbain,False,False,fibre,False,brut,bon,1999
177,159.0,2,1,rural,False,False,starlink,False,carrelage,neuf,2001
77,146.0,2,1,rural,False,True,fibre,True,ciment,a_renover,2005
63,79.0,5,1,rural,False,False,fibre,True,ciment,a_renover,2008
118,149.0,1,1,periurbain,False,False,aucune,False,carrelage,a_renover,2013
150,144.0,5,2,periurbain,False,True,aucune,False,carrelage,a_renover,1997
73,125.0,3,2,rural,True,True,starlink,True,carrelage,a_renover,2011
212,241.0,4,1,periurbain,False,True,starlink,True,brut,a_renover,2006
93,96.0,4,2,rural,False,True,starlink,True,carrelage,bon,2003
73,101.0,5,2,rural,False,True,aucune,False,ciment,a_renover,1994
376,216.0,2,1,periurbain,False,True,aucune,False,ciment,neuf,2018
358,186.0,3,1,urbain,True,True,aucune,True,carrelage,bon,2015
139,64.0,2,1,periurbain,True,False,fibre,False,ciment,neuf,1993
195,230.0,3,1,periurbain,False,False,fibre,True,brut,a_renover,1996
290,216.0,5,2,periurbain,False,True,aucune,False,ciment,bon,1991
201,168.0,2,1,periurbain,True,True,fibre,True,brut,bon,1993
139,178.0,1,2,periurbain,True,False,starlink,False,brut,a_renover,1994
500,171.0,3,2,urbain,False,False,aucune,False,ciment,neuf,1991
418,218.0,4,2,periurbain,False,True,fibre,False,brut,neuf,2010
158,154.0,5,1,periurbain,True,False,aucune,True,brut,a_renover,1994
70,84.0,1,1,periurbain,True,True,aucune,True,ciment,a_renover,2008
73,100.0,5,1,rural,True,False,aucune,False,ciment,a_renover,1993
694,239.0,4,2,urbain,True,True,aucune,True,brut,neuf,2000
148,80.0,1,1,urbain,True,False,fibre,True,carrelage,bon,2008
188,233.0,2,2,periurbain,True,True,starlink,True,ciment,a_renover,2011
193,74.0,4,2,periurbain,False,False,fibre,False,brut,neuf,1992
149,208.0,2,1,rural,False,True,aucune,False,brut,bon,2015
97,108.0,2,2,periurbain,False,True,aucune,False,carrelage,a_renover,2001
272,218.0,2,1,urbain,True,False,aucune,True,ciment,a_renover,2020
188,232.0,5,1,rural,True,True,fibre,True,brut,bon,1993
63,74.0,2,2,rural,True,False,starlink,False,brut,bon,2010
250,173.0,4,2,urbain,False,False,fibre,False,carrelage,a_renover,2021
293,72.0,4,1,urbain,False,False,starlink,False,carrelage,neuf,2011
300,75.0,4,2,urbain,False,True,fibre,True,ciment,neuf,2016
154,71.0,2,2,urbain,False,True,fibre,False,carrelage,bon,2020
166,191.0,3,2,periurbain,True,False,starlink,False,ciment,a_renover,1996
646,219.0,4,2,urbain,True,True,starlink,False,brut,neuf,1996
191,248.0,4,1,rural,False,True,starlink,False,carrelage,bon,1990
214,185.0,3,2,rural,False,False,starlink,False,brut,neuf,1997
104,50.0,4,1,periurbain,True,False,starlink,False,ciment,bon,2020
292,236.0,2,1,urbain,True,False,aucune,False,brut,a_renover,2004
99,98.0,3,1,periurbain,True,True,aucune,True,carrelage,a_renover,2004
165,245.0,1,2,rural,True,True,starlink,False,carrelage,bon,2021
90,164.0,3,2,rural,False,True,aucune,False,brut,a_renover,2014
266,61.0,4,2,urbain,False,True,starlink,True,brut,neuf,1996
130,66.0,4,2,urbain,True,True,fibre,True,carrelage,a_renover,2013
332,246.0,4,2,urbain,True,False,fibre,False,brut,a_renover,1998
37,69.0,1,1,rural,False,False,starlink,True,carrelage,a_renover,2014
227,108.0,3,2,periurbain,True,True,aucune,True,ciment,neuf,2006
232,186.0,3,1,periurbain,False,True,fibre,False,ciment,bon,2008
210,50.0,3,1,urbain,True,False,starlink,False,carrelage,neuf,1995
74,91.0,2,1,rural,False,True,fibre,True,carrelage,bon,2020
93,59.0,3,2,rural,False,True,fibre,True,brut,neuf,2008
79,111.0,1,2,rural,False,False,aucune,False,brut,bon,1998
425,152.0,2,2,urbain,True,True,aucune,False,carrelage,neuf,2015
134,185.0,2,2,rural,False,True,aucune,True,brut,bon,2007
285,133.0,4,1,periurbain,False,True,starlink,False,carrelage,neuf,2021
390,194.0,4,1,urbain,False,False,fibre,True,brut,bon,1996
146,178.0,4,2,rural,True,False,starlink,False,carrelage,bon,2001
117,158.0,2,1,rural,False,False,starlink,True,carrelage,bon,2021
145,137.0,5,1,periurbain,True,False,starlink,False,brut,a_renover,2006
60,122.0,1,1,rural,False,True,fibre,False,ciment,a_renover,2009
360,200.0,2,1,urbain,True,False,starlink,False,ciment,bon,1990
60,70.0,1,1,periurbain,False,False,fibre,False,brut,a_renover,2021
153,172.0,3,2,periurbain,False,True,fibre,False,carrelage,a_renover,2021
107,154.0,1,2,rural,False,True,fibre,True,brut,bon,1997
57,51.0,3,2,rural,True,False,starlink,False,carrelage,bon,2023
164,95.0,5,2,periurbain,True,True,fibre,True,brut,bon,2008
64,88.0,1,1,rural,False,False,fibre,True,ciment,bon,1995
75,80.0,3,2,rural,False,True,fibre,True,brut,bon,2020
182,237.0,1,2,periurbain,True,True,starlink,False,brut,a_renover,2001
245,243.0,1,2,rural,True,False,aucune,False,ciment,neuf,2015
72,50.0,2,2,rural,False,False,fibre,True,carrelage,neuf,2005
103,181.0,4,2,rural,True,True,starlink,False,brut,a_renover,2010
512,176.0,3,1,urbain,True,True,starlink,False,brut,neuf,2017
137,152.0,5,1,rural,False,False,starlink,True,brut,bon,1991
381,207.0,3,1,periurbain,True,False,aucune,True,brut,neuf,2008
340,79.0,5,1,urbain,False,False,starlink,False,carrelage,neuf,2004
631,213.0,4,2,urbain,False,True,aucune,False,carrelage,neuf,1990
250,198.0,5,2,rural,False,True,fibre,True,brut,neuf,1992
227,108.0,3,1,periurbain,True,False,fibre,False,carrelage,neuf,1990
148,117.0,2,1,periurbain,False,True,fibre,True,brut,bon,2012
83,67.0,1,2,periurbain,False,False,aucune,False,ciment,bon,2002
60,68.0,2,2,rural,False,True,fibre,False,ciment,bon,2008
134,77.0,5,1,rural,False,True,aucune,False,ciment,neuf,2019
94,78.0,1,2,periurbain,True,False,starlink,False,ciment,bon,2005
565,198.0,3,2,urbain,False,False,starlink,True,ciment,neuf,2022
51,67.0,1,1,rural,True,False,aucune,False,carrelage,bon,1991
210,177.0,2,1,periurbain,False,True,starlink,True,brut,bon,2013
563,222.0,1,2,urbain,True,False,starlink,True,carrelage,neuf,2018
288,130.0,4,1,urbain,True,True,starlink,False,carrelage,bon,1994
298,216.0,4,2,urbain,True,True,starlink,True,brut,a_renover,2016
189,246.0,4,1,rural,False,False,fibre,True,carrelage,bon,2009
205,232.0,4,1,periurbain,False,True,starlink,True,carrelage,a_renover,1995
146,216.0,1,1,rural,False,True,starlink,True,ciment,bon,1999
76,55.0,4,1,periurbain,True,False,fibre,True,carrelage,a_renover,2012
282,231.0,5,2,rural,False,False,fibre,False,ciment,neuf,1995
186,129.0,4,1,periurbain,False,False,starlink,False,ciment,bon,2016
326,241.0,4,2,urbain,True,True,fibre,True,brut,a_renover,2000
69,57.0,3,1,periurbain,False,False,starlink,True,brut,a_renover,2003
223,195.0,3,1,rural,False,False,aucune,True,ciment,neuf,1993
395,241.0,1,2,periurbain,False,True,aucune,True,brut,neuf,1994
169,214.0,4,2,rural,False,False,aucune,True,ciment,bon,2022
97,89.0,5,2,rural,True,False,aucune,False,brut,bon,1996
140,50.0,3,2,urbain,False,True,fibre,True,brut,bon,2014
307,103.0,2,1,urbain,True,False,fibre,True,carrelage,neuf,1995
380,231.0,1,1,periurbain,False,False,fibre,False,ciment,neuf,1997
142,185.0,3,1,rural,True,False,fibre,False,ciment,bon,1999
148,182.0,4,2,rural,True,True,starlink,True,carrelage,bon,2007
87,98.0,3,1,rural,False,False,starlink,True,ciment,bon,1998
180,161.0,1,1,periurbain,True,False,aucune,False,brut,bon,2010
240,200.0,4,1,rural,True,False,starlink,True,ciment,neuf,2017
88,112.0,2,1,rural,True,False,fibre,True,brut,bon,2001
155,163.0,4,2,periurbain,True,False,fibre,False,ciment,a_renover,2003
108,118.0,4,1,rural,False,False,aucune,True,carrelage,bon,2001
251,191.0,4,2,periurbain,False,False,starlink,True,ciment,bon,2017
547,203.0,2,2,urbain,False,True,starlink,False,ciment,neuf,1997
34,50.0,2,2,rural,True,False,aucune,True,brut,a_renover,2010
97,76.0,2,2,rural,True,True,fibre,False,ciment,neuf,2013
193,136.0,4,2,periurbain,False,False,starlink,True,brut,bon,2008
198,156.0,4,1,rural,True,True,starlink,True,ciment,neuf,2019
120,137.0,4,1,rural,True,False,starlink,False,carrelage,bon,1996
719,237.0,5,1,urbain,True,False,aucune,False,carrelage,neuf,2018
149,130.0,2,1,rural,True,False,fibre,True,brut,neuf,2004
98,182.0,3,1,rural,False,False,starlink,False,ciment,a_renover,2010
94,116.0,1,1,periurbain,True,True,starlink,True,ciment,a_renover,2018
524,206.0,1,2,urbain,False,False,fibre,False,brut,neuf,1998
134,249.0,4,1,rural,True,False,starlink,True,brut,a_renover,2016
139,178.0,1,2,periurbain,False,False,fibre,False,ciment,a_renover,2016
174,202.0,3,1,periurbain,False,False,starlink,True,carrelage,a_renover,1995
254,219.0,2,1,periurbain,True,True,starlink,False,brut,bon,2011
199,249.0,5,2,rural,False,True,fibre,False,brut,bon,1992
434,156.0,2,2,urbain,True,False,aucune,True,brut,neuf,2010
436,210.0,5,1,urbain,True,False,aucune,True,brut,bon,2002
253,231.0,1,2,periurbain,False,False,fibre,False,ciment,bon,2013
143,77.0,1,2,urbain,True,False,fibre,True,brut,bon,2019
67,79.0,1,1,periurbain,False,False,fibre,True,ciment,a_renover,2006
387,198.0,4,1,periurbain,False,False,fibre,True,brut,neuf,1993
140,50.0,3,1,urbain,False,False,fibre,False,brut,bon,2005
160,65.0,3,1,periurbain,False,False,fibre,False,ciment,neuf,2009
101,80.0,2,1,rural,False,True,aucune,True,ciment,neuf,2012
104,118.0,2,2,periurbain,False,True,fibre,False,ciment,a_renover,2000
148,92.0,5,1,rural,True,False,starlink,True,carrelage,neuf,2013
383,177.0,5,1,urbain,False,True,aucune,True,carrelage,bon,2001
303,233.0,3,2,urbain,True,True,starlink,False,ciment,a_renover,1991
298,99.0,2,1,urbain,False,True,starlink,True,ciment,neuf,2002
89,73.0,1,1,periurbain,True,False,aucune,False,carrelage,bon,2007
80,141.0,3,2,rural,False,False,starlink,False,ciment,a_renover,2006
361,194.0,3,2,periurbain,True,True,fibre,True,ciment,neuf,2022
124,61.0,4,2,urbain,False,False,starlink,False,ciment,a_renover,2003
254,232.0,1,2,periurbain,True,False,starlink,False,carrelage,bon,2006
253,226.0,3,1,rural,True,True,fibre,True,brut,neuf,2021
409,193.0,5,2,urbain,False,False,fibre,False,ciment,bon,2010
291,247.0,1,1,urbain,True,True,fibre,False,brut,a_renover,2021
253,176.0,4,2,urbain,True,False,aucune,False,brut,a_renover,1997
331,162.0,4,1,periurbain,False,False,fibre,True,carrelage,neuf,2004
170,139.0,1,1,urbain,False,True,aucune,True,ciment,a_renover,1999
100,211.0,1,1,rural,False,True,starlink,False,ciment,a_renover,2015
