id,prix_million_ariary,superficie_m2,nb_chambres,nb_etages,localisation,acces_route,eau_electricite,type_connexion,parking,type_sol,etat_maison,annee_construction
2912,407,236.0,2,1,periurbain,True,False,aucune,False,carrelage,neuf,1992
5488,367,223.0,1,2,periurbain,True,False,aucune,True,brut,neuf,1993
9513,272,162.0,1,1,periurbain,True,True,starlink,True,brut,neuf,1999
2556,41,55.0,3,2,rural,True,True,fibre,True,brut,a_renover,2004
6864,190,170.0,1,1,periurbain,True,False,fibre,True,ciment,bon,1994
489,151,85.0,4,1,urbain,False,True,aucune,False,brut,a_renover,1999
7824,228,154.0,4,2,urbain,False,False,aucune,True,ciment,a_renover,2019
3821,234,84.0,5,1,urbain,False,True,aucune,True,brut,bon,2021
602,65,64.0,2,2,periurbain,False,False,starlink,True,ciment,a_renover,1994
1911,86,81.0,3,1,periurbain,True,False,fibre,True,carrelage,a_renover,2010
7024,105,222.0,1,2,rural,True,True,fibre,False,carrelage,a_renover,1999
3757,111,90.0,5,1,periurbain,False,True,starlink,False,brut,a_renover,2015
9378,171,57.0,4,1,urbain,True,True,aucune,True,carrelage,bon,2011
7277,148,178.0,2,1,periurbain,False,True,fibre,True,brut,a_renover,2010
1526,395,197.0,4,2,urbain,True,True,aucune,True,carrelage,bon,2009
1327,393,233.0,1,1,urbain,False,False,aucune,True,ciment,bon,1996
3285,91,130.0,1,2,rural,False,True,aucune,True,carrelage,bon,1991
7619,350,206.0,1,2,urbain,False,True,fibre,True,brut,bon,2014
3901,527,182.0,3,2,urbain,True,False,aucune,False,ciment,neuf,1994
3010,261,130.0,3,1,periurbain,True,True,fibre,True,carrelage,neuf,2014
2250,303,127.0,5,2,urbain,False,False,aucune,False,brut,bon,2006
7951,141,170.0,4,1,rural,True,False,fibre,False,carrelage,bon,1994
4788,451,163.0,2,2,urbain,True,False,aucune,False,brut,neuf,1994
2784,184,164.0,1,2,periurbain,False,False,aucune,False,ciment,bon,2009
5119,157,195.0,4,1,rural,True,False,starlink,True,carrelage,bon,2022
5555,142,182.0,1,2,periurbain,True,False,starlink,False,ciment,a_renover,1992
9191,371,207.0,2,2,urbain,False,True,aucune,True,ciment,bon,2005
2086,262,248.0,2,1,rural,True,False,fibre,False,ciment,neuf,2004
3751,131,242.0,4,1,rural,False,False,fibre,False,brut,a_renover,1990
5612,289,108.0,1,1,urbain,True,True,starlink,True,ciment,neuf,2009
2259,216,158.0,4,2,periurbain,False,True,starlink,True,ciment,bon,1997
9032,155,113.0,2,1,urbain,True,False,fibre,False,carrelage,a_renover,2020
7366,200,100.0,2,1,urbain,False,False,starlink,True,carrelage,bon,2012
4138,48,83.0,2,2,rural,False,True,fibre,False,carrelage,a_renover,2016
9049,102,134.0,2,2,rural,True,False,starlink,True,brut,bon,2004
4462,132,194.0,1,1,rural,False,False,fibre,True,ciment,bon,1991
1779,115,195.0,5,1,rural,False,False,starlink,True,ciment,a_renover,2020
7145,413,233.0,2,2,urbain,True,True,aucune,True,brut,bon,2003
9491,69,71.0,3,1,rural,True,False,aucune,True,ciment,bon,1990
369,378,174.0,5,1,urbain,True,False,aucune,True,brut,bon,1997
2704,105,172.0,5,1,rural,False,False,fibre,True,carrelage,a_renover,2014
6405,254,219.0,2,1,periurbain,True,False,fibre,True,brut,bon,1992
8635,114,242.0,1,1,rural,True,True,starlink,False,ciment,a_renover,2015
2093,87,78.0,1,1,rural,True,True,starlink,False,ciment,neuf,2011
9359,464,235.0,5,2,periurbain,False,False,aucune,True,carrelage,neuf,1997
816,37,70.0,1,1,rural,False,True,starlink,True,ciment,a_renover,2021
1091,249,247.0,1,2,rural,False,False,starlink,True,ciment,neuf,1993
5568,137,201.0,1,1,rural,False,True,aucune,False,ciment,bon,2023
4120,124,104.0,2,2,rural,False,True,aucune,False,ciment,neuf,2016
609,106,85.0,2,1,rural,True,False,aucune,False,brut,neuf,2004
6155,217,73.0,5,2,urbain,True,True,aucune,False,ciment,bon,2018
2994,226,120.0,2,1,periurbain,True,False,starlink,True,brut,neuf,1991
8418,459,244.0,4,1,periurbain,True,True,fibre,True,brut,neuf,2022
6409,196,138.0,4,1,periurbain,False,True,aucune,True,ciment,bon,1992
8018,84,106.0,2,1,rural,True,True,fibre,True,carrelage,bon,2000
4508,204,218.0,5,2,periurbain,True,False,aucune,False,carrelage,a_renover,2012
7610,233,199.0,2,2,periurbain,False,False,fibre,True,brut,bon,2015
4195,241,219.0,1,2,periurbain,False,False,fibre,False,ciment,bon,2017
8997,406,241.0,1,2,urbain,True,True,fibre,True,ciment,bon,2006
4168,275,126.0,4,1,periurbain,False,True,aucune,True,ciment,neuf,1998
2158,221,79.0,5,2,periurbain,False,False,aucune,True,carrelage,neuf,1998
5533,275,214.0,4,1,periurbain,True,True,starlink,True,carrelage,bon,2001
2414,276,215.0,4,2,periurbain,False,True,starlink,False,ciment,bon,1990
6058,178,215.0,5,2,rural,False,False,aucune,False,ciment,bon,2021
5755,134,146.0,3,1,periurbain,True,True,fibre,False,ciment,a_renover,2003
5922,188,244.0,4,1,rural,False,True,fibre,False,ciment,bon,1999
9690,370,212.0,2,1,periurbain,False,False,aucune,False,carrelage,neuf,1995
2434,280,232.0,3,1,periurbain,False,False,starlink,True,ciment,bon,2004
4520,363,177.0,4,1,urbain,False,False,starlink,False,ciment,bon,2017
5587,130,110.0,2,1,rural,True,False,aucune,False,ciment,neuf,1999
3545,246,145.0,1,1,periurbain,False,True,starlink,True,brut,neuf,2004
5444,267,244.0,1,2,periurbain,True,True,aucune,True,ciment,bon,1992
517,340,168.0,4,2,periurbain,False,True,fibre,False,ciment,neuf,2013
6160,83,161.0,2,1,rural,True,True,starlink,True,brut,a_renover,2009
8275,151,120.0,3,1,rural,True,True,starlink,True,brut,neuf,2002
8903,166,91.0,1,2,urbain,False,False,aucune,False,ciment,bon,2011
4456,82,65.0,5,1,rural,True,False,starlink,False,brut,bon,1999
5911,127,136.0,5,2,rural,True,True,starlink,True,carrelage,bon,2004
4855,313,242.0,3,2,urbain,True,False,fibre,True,brut,a_renover,1997
9103,129,152.0,2,2,periurbain,False,True,aucune,False,carrelage,a_renover,2008
7174,199,249.0,2,2,periurbain,True,False,starlink,True,brut,a_renover,2009
7550,137,85.0,3,1,urbain,True,False,aucune,True,carrelage,a_renover,1991
9527,208,80.0,4,2,urbain,False,True,fibre,True,ciment,bon,2007
1473,233,137.0,1,1,periurbain,False,True,aucune,True,carrelage,neuf,2012
18,223,244.0,5,2,periurbain,True,True,fibre,True,ciment,a_renover,2002
3951,273,222.0,5,2,rural,False,False,starlink,True,ciment,neuf,1991
5437,275,233.0,1,1,urbain,True,False,starlink,True,brut,a_renover,2018
887,41,67.0,2,2,rural,True,True,aucune,True,carrelage,a_renover,2016
6989,224,183.0,4,2,rural,False,True,aucune,True,carrelage,neuf,1990
2616,58,66.0,2,1,rural,True,True,fibre,False,ciment,bon,2000
2949,402,195.0,5,1,periurbain,True,True,fibre,False,carrelage,neuf,2012
1424,156,194.0,4,2,rural,True,False,fibre,True,carrelage,bon,2003
5131,123,103.0,2,2,rural,True,True,starlink,False,carrelage,neuf,2006
112,155,87.0,5,2,periurbain,True,True,aucune,True,brut,bon,2010
4595,103,95.0,1,2,rural,False,True,aucune,False,brut,neuf,1997
4690,65,95.0,4,2,rural,False,False,aucune,True,ciment,a_renover,2011
4546,582,205.0,3,1,urbain,True,False,starlink,True,ciment,neuf,2009
3277,291,174.0,1,1,periurbain,True,True,starlink,False,brut,neuf,1996
4068,90,116.0,2,1,rural,False,False,fibre,True,carrelage,bon,1998
7985,233,72.0,2,2,urbain,False,True,fibre,False,carrelage,neuf,2023
9459,247,200.0,3,2,periurbain,False,False,aucune,False,ciment,bon,2019
9040,316,94.0,3,2,urbain,True,False,starlink,False,carrelage,neuf,1990
4986,95,74.0,2,2,rural,False,False,fibre,True,brut,neuf,2011
5602,109,85.0,1,2,urbain,True,True,starlink,True,carrelage,a_renover,2004
4620,95,187.0,2,2,rural,False,False,starlink,False,carrelage,a_renover,2020
999,162,55.0,1,2,urbain,True,True,aucune,True,ciment,neuf,1999
7032,87,95.0,2,1,periurbain,True,False,fibre,True,ciment,a_renover,2002
3922,79,126.0,4,2,rural,False,False,aucune,False,brut,a_renover,1995
8337,160,238.0,1,2,rural,True,False,aucune,False,ciment,bon,2002
4769,104,130.0,1,2,periurbain,False,False,fibre,False,carrelage,a_renover,1993
1293,406,204.0,4,2,urbain,True,False,aucune,True,carrelage,bon,2010
1824,132,144.0,5,1,rural,False,False,aucune,True,ciment,bon,2000
2873,119,138.0,2,2,periurbain,True,True,starlink,True,brut,a_renover,2008
6546,424,209.0,5,2,periurbain,True,False,fibre,True,brut,neuf,1991
1907,93,108.0,3,2,rural,False,False,starlink,True,carrelage,bon,1993
368,520,204.0,1,2,urbain,False,False,aucune,False,carrelage,neuf,1991
6033,223,207.0,2,1,rural,True,True,starlink,True,carrelage,neuf,2016
7007,199,170.0,3,1,rural,True,True,aucune,False,brut,neuf,1992
1567,334,171.0,3,2,urbain,False,False,starlink,False,brut,bon,1998
7191,113,96.0,1,2,periurbain,True,True,aucune,False,brut,bon,2003
8660,228,191.0,1,1,urbain,True,False,fibre,False,brut,a_renover,1994
4287,564,185.0,4,1,urbain,True,False,starlink,False,brut,neuf,2015
2230,233,174.0,4,1,periurbain,False,True,starlink,True,carrelage,bon,2015
8167,225,107.0,3,1,periurbain,False,False,aucune,False,carrelage,neuf,2001
174,100,94.0,5,1,rural,True,False,fibre,False,brut,bon,1999
1903,486,140.0,5,1,urbain,False,True,aucune,False,brut,neuf,2005
1099,608,216.0,3,1,urbain,True,True,aucune,False,carrelage,neuf,2013
8977,247,146.0,1,2,periurbain,False,False,aucune,True,carrelage,neuf,2023
3408,248,159.0,5,1,urbain,False,True,aucune,True,carrelage,a_renover,2003
1538,338,186.0,2,2,urbain,False,True,starlink,True,ciment,bon,1992
2292,147,106.0,2,2,urbain,False,False,starlink,True,ciment,a_renover,2013
2062,90,150.0,4,2,rural,False,False,fibre,True,brut,a_renover,2009
4357,244,229.0,2,2,rural,False,False,fibre,False,ciment,neuf,2004
680,211,157.0,5,1,rural,False,False,fibre,True,ciment,neuf,2014
166,171,127.0,3,1,periurbain,True,False,aucune,True,carrelage,bon,2018
9193,204,93.0,3,1,periurbain,False,False,fibre,True,brut,neuf,1990
9163,206,152.0,5,1,rural,False,True,starlink,True,ciment,neuf,2004
7826,198,127.0,4,2,urbain,False,False,aucune,False,brut,a_renover,2018
4990,254,138.0,2,2,periurbain,True,False,fibre,False,brut,neuf,2016
2536,401,117.0,4,2,urbain,True,True,starlink,True,ciment,neuf,2016
3875,288,214.0,5,2,periurbain,False,True,aucune,True,ciment,bon,2000
8657,470,171.0,2,1,urbain,True,False,aucune,False,carrelage,neuf,2016
5952,99,92.0,5,2,rural,False,True,starlink,True,ciment,bon,2018
8344,230,215.0,2,2,rural,True,True,aucune,True,ciment,neuf,2004
152,75,105.0,5,1,rural,True,True,aucune,True,brut,a_renover,2022
5230,152,212.0,2,1,rural,False,True,aucune,False,ciment,bon,2014
5679,89,76.0,5,1,rural,True,False,starlink,False,brut,bon,2002
2773,196,110.0,1,2,urbain,False,True,starlink,True,carrelage,bon,2019
8081,390,194.0,4,2,urbain,True,True,starlink,False,carrelage,bon,2006
8933,157,190.0,2,1,periurbain,False,True,fibre,False,brut,a_renover,2011
4538,285,158.0,2,2,periurbain,False,False,aucune,True,carrelage,neuf,2009
6175,119,139.0,2,1,periurbain,False,True,starlink,True,brut,a_renover,2020
1991,364,221.0,1,2,periurbain,True,True,fibre,True,ciment,neuf,1998
4308,251,204.0,3,1,periurbain,True,True,starlink,True,brut,bon,2010
3450,109,194.0,4,1,rural,False,True,aucune,True,brut,a_renover,2012
4591,261,188.0,5,1,periurbain,False,True,starlink,True,brut,bon,2021
205,394,209.0,3,2,urbain,False,True,fibre,False,carrelage,bon,2016
6680,411,232.0,2,1,urbain,False,False,fibre,True,brut,bon,2023
2749,137,151.0,3,1,periurbain,True,True,aucune,True,carrelage,a_renover,2008
1849,406,210.0,4,2,periurbain,False,False,fibre,False,ciment,neuf,1991
9600,96,73.0,1,1,urbain,False,True,fibre,True,ciment,a_renover,1990
4515,118,73.0,4,1,rural,True,True,fibre,False,brut,neuf,1996
8768,319,142.0,5,2,periurbain,True,False,fibre,True,brut,neuf,1998
3109,154,98.0,4,1,periurbain,False,False,aucune,False,brut,bon,2006
4939,201,117.0,5,2,urbain,False,True,fibre,True,carrelage,a_renover,2000
4059,159,140.0,1,1,periurbain,True,True,starlink,True,brut,bon,2011
1987,117,50.0,5,1,periurbain,False,False,fibre,False,ciment,bon,2023
9781,310,156.0,3,2,urbain,True,False,starlink,True,brut,bon,2016
383,193,122.0,4,1,urbain,True,True,starlink,False,brut,a_renover,2006
6053,221,88.0,4,2,urbain,False,True,fibre,True,ciment,bon,1990
7634,288,227.0,4,1,periurbain,True,True,starlink,False,ciment,bon,2021
9572,157,128.0,1,2,urbain,True,False,aucune,False,ciment,a_renover,2011
9870,287,194.0,5,1,urbain,False,True,aucune,True,brut,a_renover,2019
4776,128,163.0,1,2,periurbain,True,False,aucune,True,brut,a_renover,2023
4276,221,180.0,4,2,rural,True,False,aucune,False,ciment,neuf,2004
6771,458,236.0,4,1,urbain,True,False,starlink,False,carrelage,bon,2000
3252,382,214.0,2,2,urbain,False,True,fibre,True,carrelage,bon,2022
289,90,81.0,1,2,rural,False,False,aucune,True,ciment,neuf,2009
9037,118,55.0,4,1,urbain,True,False,fibre,True,brut,a_renover,2013
2583,203,77.0,4,1,urbain,False,False,fibre,True,brut,bon,2013
5089,226,167.0,4,1,periurbain,False,True,starlink,False,carrelage,bon,2000
9377,144,188.0,3,2,rural,False,True,starlink,False,carrelage,bon,2005
8518,462,246.0,4,1,periurbain,True,False,fibre,True,brut,neuf,2014
9249,118,238.0,2,2,rural,True,True,fibre,False,brut,a_renover,1992
6850,126,160.0,1,2,periurbain,True,True,aucune,False,carrelage,a_renover,2003
7436,306,211.0,5,1,urbain,True,True,starlink,False,brut,a_renover,2019
270,208,161.0,2,1,urbain,True,True,starlink,False,ciment,a_renover,1993
8811,94,104.0,2,2,periurbain,True,False,starlink,True,ciment,a_renover,2006
4570,264,107.0,5,2,periurbain,False,False,aucune,True,brut,neuf,2002
3576,61,59.0,2,1,periurbain,True,False,aucune,True,brut,a_renover,2009
3565,565,223.0,1,1,urbain,True,True,starlink,True,carrelage,neuf,2022
2971,204,175.0,3,2,rural,False,True,fibre,False,brut,neuf,2000
9666,164,218.0,3,2,rural,True,False,aucune,False,carrelage,bon,1992
4207,354,135.0,1,2,urbain,False,True,fibre,True,brut,neuf,1990
6696,373,183.0,4,1,urbain,False,False,aucune,True,carrelage,bon,2023
8146,160,170.0,4,2,periurbain,False,True,aucune,False,carrelage,a_renover,1999
2675,122,117.0,4,1,periurbain,False,True,aucune,True,ciment,a_renover,2023
83,159,117.0,2,1,urbain,False,True,fibre,False,carrelage,a_renover,2023
873,599,212.0,3,2,urbain,False,True,starlink,True,carrelage,neuf,1999
4557,157,138.0,1,2,periurbain,False,True,aucune,False,carrelage,bon,1995
4647,386,235.0,1,1,periurbain,False,False,fibre,False,carrelage,neuf,2013
6470,110,184.0,5,2,rural,True,True,aucune,True,ciment,a_renover,2005
1132,396,210.0,3,2,urbain,False,False,fibre,False,ciment,bon,2012
2450,98,50.0,3,1,urbain,False,True,fibre,True,carrelage,a_renover,1996
3954,407,107.0,5,2,urbain,True,False,fibre,True,ciment,neuf,2007
2329,334,159.0,4,2,urbain,False,True,fibre,True,ciment,bon,1996
6242,604,189.0,5,1,urbain,False,False,aucune,True,carrelage,neuf,2010
8475,167,82.0,2,2,periurbain,True,True,starlink,False,brut,neuf,2007
5042,67,111.0,3,2,rural,True,True,fibre,False,ciment,a_renover,1996
9055,213,243.0,4,1,periurbain,True,False,starlink,False,ciment,a_renover,2009
7899,270,131.0,3,1,urbain,True,True,starlink,True,ciment,bon,1991
8530,123,237.0,3,1,rural,False,True,starlink,False,ciment,a_renover,2012
7159,248,196.0,5,2,rural,False,False,starlink,True,carrelage,neuf,2021
2401,167,124.0,4,2,rural,True,False,aucune,False,carrelage,neuf,1994
5520,305,222.0,4,2,urbain,False,True,aucune,True,carrelage,a_renover,2014
1216,356,111.0,3,2,urbain,True,False,fibre,True,brut,neuf,1997
9584,229,109.0,3,1,periurbain,True,False,aucune,False,carrelage,neuf,1999
6020,118,159.0,2,1,rural,True,True,starlink,False,carrelage,bon,1996
3786,115,244.0,1,2,rural,False,False,starlink,False,ciment,a_renover,1993
5385,34,51.0,2,2,rural,True,True,fibre,True,brut,a_renover,2016
8307,565,173.0,5,1,urbain,True,True,fibre,False,ciment,neuf,2006
9737,164,133.0,2,2,periurbain,True,False,starlink,False,ciment,bon,1999
9621,503,147.0,5,2,urbain,True,False,starlink,False,carrelage,neuf,2002
1105,136,50.0,3,2,periurbain,False,True,fibre,True,carrelage,neuf,2022
2003,385,209.0,3,2,periurbain,False,True,fibre,False,ciment,neuf,2015
8028,109,112.0,3,1,periurbain,True,True,starlink,True,brut,a_renover,2013
2765,193,240.0,2,1,periurbain,False,True,fibre,True,carrelage,a_renover,1999
8432,206,245.0,3,2,periurbain,False,False,fibre,True,carrelage,a_renover,2008
1685,206,159.0,2,2,urbain,True,True,starlink,True,brut,a_renover,2022
2525,144,67.0,2,1,periurbain,False,True,starlink,False,carrelage,neuf,1994
3824,207,191.0,2,1,rural,True,True,starlink,True,ciment,neuf,2010
9891,160,116.0,3,2,periurbain,True,False,starlink,False,ciment,bon,1997
6788,198,222.0,4,2,periurbain,False,False,fibre,True,carrelage,a_renover,1991
2176,618,195.0,5,2,urbain,True,True,aucune,False,brut,neuf,2021
6362,157,90.0,4,2,urbain,False,True,aucune,False,ciment,a_renover,1997
7724,84,68.0,1,1,periurbain,False,False,aucune,True,brut,bon,2018
4444,82,120.0,5,2,rural,True,True,aucune,True,ciment,a_renover,2021
2936,231,82.0,5,1,urbain,False,True,aucune,True,carrelage,bon,2023
5722,173,225.0,1,1,periurbain,False,True,fibre,True,ciment,a_renover,2004
2217,64,63.0,3,1,rural,True,True,fibre,True,brut,bon,2000
2218,194,152.0,4,2,rural,True,True,fibre,True,brut,neuf,2008
7323,284,223.0,4,2,periurbain,False,False,aucune,False,carrelage,bon,1996
3583,206,104.0,2,1,urbain,False,False,aucune,False,brut,bon,1991
6217,250,123.0,3,2,periurbain,False,True,fibre,True,ciment,neuf,2008
3115,251,212.0,1,1,urbain,True,True,fibre,True,carrelage,a_renover,1997
85,170,84.0,2,2,periurbain,False,True,fibre,False,ciment,neuf,2022
9319,270,204.0,3,2,urbain,False,True,starlink,False,ciment,a_renover,2004
6976,89,186.0,1,1,rural,False,False,aucune,False,carrelage,a_renover,1993
5725,199,140.0,3,1,urbain,False,False,aucune,True,brut,a_renover,2000
2019,203,156.0,2,1,urbain,True,True,fibre,True,brut,a_renover,2006
6893,143,75.0,5,2,periurbain,False,False,starlink,False,ciment,bon,2006
3212,188,105.0,1,2,urbain,True,True,aucune,False,carrelage,bon,2013
519,61,98.0,3,1,rural,False,False,aucune,True,carrelage,a_renover,2019
6593,94,92.0,3,2,periurbain,False,True,fibre,True,ciment,a_renover,2022
244,623,222.0,3,2,urbain,False,False,aucune,True,ciment,neuf,1992
5930,182,76.0,3,1,urbain,True,False,fibre,True,brut,bon,2000
4714,130,116.0,5,1,periurbain,True,True,starlink,True,ciment,a_renover,1997
9579,96,75.0,2,2,rural,False,True,aucune,True,carrelage,neuf,1995
7507,64,63.0,2,1,periurbain,True,True,starlink,True,brut,a_renover,2000
8498,59,54.0,3,2,rural,True,True,aucune,False,ciment,bon,2003
885,91,190.0,1,2,rural,True,True,aucune,True,brut,a_renover,1995
6454,223,244.0,5,2,periurbain,False,False,starlink,True,carrelage,a_renover,2019
5691,394,234.0,1,2,urbain,False,False,starlink,True,brut,bon,2010
356,251,162.0,5,1,urbain,True,True,fibre,True,brut,a_renover,2023
7818,73,102.0,1,2,rural,True,True,fibre,False,carrelage,bon,2012
6703,193,83.0,3,2,urbain,True,False,fibre,True,ciment,bon,2016
1890,382,189.0,4,2,urbain,True,True,starlink,True,brut,bon,2021
9779,200,146.0,5,1,rural,True,False,starlink,False,ciment,neuf,1997
3563,43,83.0,1,2,rural,False,True,aucune,True,ciment,a_renover,2007
5787,109,206.0,3,1,rural,False,True,fibre,False,carrelage,a_renover,2014
1546,189,93.0,2,1,urbain,True,True,fibre,False,carrelage,bon,1994
2380,348,155.0,5,2,urbain,False,True,fibre,True,ciment,bon,2020
3823,97,192.0,2,2,rural,False,False,aucune,False,ciment,a_renover,2012
3232,177,230.0,1,1,periurbain,True,True,aucune,False,brut,a_renover,2013
492,232,211.0,1,2,periurbain,False,False,fibre,False,brut,bon,1999
8106,177,159.0,2,1,rural,False,False,starlink,False,carrelage,neuf,2001
9673,77,146.0,2,1,rural,False,True,fibre,True,ciment,a_renover,2005
6146,63,79.0,5,1,rural,False,False,fibre,True,ciment,a_renover,2008
3530,118,149.0,1,1,periurbain,False,False,aucune,False,carrelage,a_renover,2013
9674,150,144.0,5,2,periurbain,False,True,aucune,False,carrelage,a_renover,1997
8158,73,125.0,3,2,rural,True,True,starlink,True,carrelage,a_renover,2011
9056,212,241.0,4,1,periurbain,False,True,starlink,True,brut,a_renover,2006
6857,93,96.0,4,2,rural,False,True,starlink,True,carrelage,bon,2003
5241,73,101.0,5,2,rural,False,True,aucune,False,ciment,a_renover,1994
7933,376,216.0,2,1,periurbain,False,True,aucune,False,ciment,neuf,2018
2783,358,186.0,3,1,urbain,True,True,aucune,True,carrelage,bon,2015
6158,139,64.0,2,1,periurbain,True,False,fibre,False,ciment,neuf,1993
3809,195,230.0,3,1,periurbain,False,False,fibre,True,brut,a_renover,1996
1696,290,216.0,5,2,periurbain,False,True,aucune,False,ciment,bon,1991
2295,201,168.0,2,1,periurbain,True,True,fibre,True,brut,bon,1993
6504,139,178.0,1,2,periurbain,True,False,starlink,False,brut,a_renover,1994
5939,500,171.0,3,2,urbain,False,False,aucune,False,ciment,neuf,1991
1776,418,218.0,4,2,periurbain,False,True,fibre,False,brut,neuf,2010
9035,158,154.0,5,1,periurbain,True,False,aucune,True,brut,a_renover,1994
6632,73,100.0,5,1,rural,True,False,aucune,False,ciment,a_renover,1993
1723,148,80.0,1,1,urbain,True,False,fibre,True,carrelage,bon,2008
215,188,233.0,2,2,periurbain,True,True,starlink,True,ciment,a_renover,2011
9089,193,74.0,4,2,periurbain,False,False,fibre,False,brut,neuf,1992
490,149,208.0,2,1,rural,False,True,aucune,False,brut,bon,2015
3483,97,108.0,2,2,periurbain,False,True,aucune,False,carrelage,a_renover,2001
7006,272,218.0,2,1,urbain,True,False,aucune,True,ciment,a_renover,2020
7652,188,232.0,5,1,rural,True,True,fibre,True,brut,bon,1993
460,63,74.0,2,2,rural,True,False,starlink,False,brut,bon,2010
6410,250,173.0,4,2,urbain,False,False,fibre,False,carrelage,a_renover,2021
8372,293,72.0,4,1,urbain,False,False,starlink,False,carrelage,neuf,2011
6650,300,75.0,4,2,urbain,False,True,fibre,True,ciment,neuf,2016
5513,154,71.0,2,2,urbain,False,True,fibre,False,carrelage,bon,2020
3512,166,191.0,3,2,periurbain,True,False,starlink,False,ciment,a_renover,1996
2409,646,219.0,4,2,urbain,True,True,starlink,False,brut,neuf,1996
5209,191,248.0,4,1,rural,False,True,starlink,False,carrelage,bon,1990
1552,214,185.0,3,2,rural,False,False,starlink,False,brut,neuf,1997
9498,104,50.0,4,1,periurbain,True,False,starlink,False,ciment,bon,2020
3871,292,236.0,2,1,urbain,True,False,aucune,False,brut,a_renover,2004
979,99,98.0,3,1,periurbain,True,True,aucune,True,carrelage,a_renover,2004
2655,165,245.0,1,2,rural,True,True,starlink,False,carrelage,bon,2021
8440,90,164.0,3,2,rural,False,True,aucune,False,brut,a_renover,2014
9054,266,61.0,4,2,urbain,False,True,starlink,True,brut,neuf,1996
1102,332,246.0,4,2,urbain,True,False,fibre,False,brut,a_renover,1998
3276,37,69.0,1,1,rural,False,False,starlink,True,carrelage,a_renover,2014
2657,227,108.0,3,2,periurbain,True,True,aucune,True,ciment,neuf,2006
9995,232,186.0,3,1,periurbain,False,True,fibre,False,ciment,bon,2008
9178,210,50.0,3,1,urbain,True,False,starlink,False,carrelage,neuf,1995
194,74,91.0,2,1,rural,False,True,fibre,True,carrelage,bon,2020
643,93,59.0,3,2,rural,False,True,fibre,True,brut,neuf,2008
9240,79,111.0,1,2,rural,False,False,aucune,False,brut,bon,1998
3116,425,152.0,2,2,urbain,True,True,aucune,False,carrelage,neuf,2015
7873,134,185.0,2,2,rural,False,True,aucune,True,brut,bon,2007
6872,285,133.0,4,1,periurbain,False,True,starlink,False,carrelage,neuf,2021
9939,390,194.0,4,1,urbain,False,False,fibre,True,brut,bon,1996
2207,146,178.0,4,2,rural,True,False,starlink,False,carrelage,bon,2001
3718,117,158.0,2,1,rural,False,False,starlink,True,carrelage,bon,2021
972,145,137.0,5,1,periurbain,True,False,starlink,False,brut,a_renover,2006
719,60,122.0,1,1,rural,False,True,fibre,False,ciment,a_renover,2009
8061,360,200.0,2,1,urbain,True,False,starlink,False,ciment,bon,1990
6198,60,70.0,1,1,periurbain,False,False,fibre,False,brut,a_renover,2021
9144,153,172.0,3,2,periurbain,False,True,fibre,False,carrelage,a_renover,2021
9735,107,154.0,1,2,rural,False,True,fibre,True,brut,bon,1997
7301,57,51.0,3,2,rural,True,False,starlink,False,carrelage,bon,2023
5540,164,95.0,5,2,periurbain,True,True,fibre,True,brut,bon,2008
1697,64,88.0,1,1,rural,False,False,fibre,True,ciment,bon,1995
2792,75,80.0,3,2,rural,False,True,fibre,True,brut,bon,2020
3866,182,237.0,1,2,periurbain,True,True,starlink,False,brut,a_renover,2001
9544,245,243.0,1,2,rural,True,False,aucune,False,ciment,neuf,2015
8115,103,181.0,4,2,rural,True,True,starlink,False,brut,a_renover,2010
2831,512,176.0,3,1,urbain,True,True,starlink,False,brut,neuf,2017
3923,137,152.0,5,1,rural,False,False,starlink,True,brut,bon,1991
7001,381,207.0,3,1,periurbain,True,False,aucune,True,brut,neuf,2008
8241,340,79.0,5,1,urbain,False,False,starlink,False,carrelage,neuf,2004
739,631,213.0,4,2,urbain,False,True,aucune,False,carrelage,neuf,1990
6552,250,198.0,5,2,rural,False,True,fibre,True,brut,neuf,1992
4979,227,108.0,3,1,periurbain,True,False,fibre,False,carrelage,neuf,1990
2661,148,117.0,2,1,periurbain,False,True,fibre,True,brut,bon,2012
674,83,67.0,1,2,periurbain,False,False,aucune,False,ciment,bon,2002
7305,60,68.0,2,2,rural,False,True,fibre,False,ciment,bon,2008
7729,134,77.0,5,1,rural,False,True,aucune,False,ciment,neuf,2019
9176,565,198.0,3,2,urbain,False,False,starlink,True,ciment,neuf,2022
5163,51,67.0,1,1,rural,True,False,aucune,False,carrelage,bon,1991
1673,210,177.0,2,1,periurbain,False,True,starlink,True,brut,bon,2013
1548,563,222.0,1,2,urbain,True,False,starlink,True,carrelage,neuf,2018
8447,288,130.0,4,1,urbain,True,True,starlink,False,carrelage,bon,1994
7780,298,216.0,4,2,urbain,True,True,starlink,True,brut,a_renover,2016
9646,189,246.0,4,1,rural,False,False,fibre,True,carrelage,bon,2009
5184,205,232.0,4,1,periurbain,False,True,starlink,True,carrelage,a_renover,1995
6631,146,216.0,1,1,rural,False,True,starlink,True,ciment,bon,1999
3220,76,55.0,4,1,periurbain,True,False,fibre,True,carrelage,a_renover,2012
6417,282,231.0,5,2,rural,False,False,fibre,False,ciment,neuf,1995
7430,186,129.0,4,1,periurbain,False,False,starlink,False,ciment,bon,2016
